CH_NAME,,,REL_COUNTER
CH_NUM,ange(1, 3
150699.74629534, 0.8533016443252563, 0.799456775188446
150699.750503851, 0.8312034606933594, 0.18070530891418457
150699.754651293, 0.2895468771457672, 0.8300216197967529
150699.758881722, 0.848325788974762, 0.31973469257354736
150699.763105476, 0.46034422516822815, 0.7037627100944519
150699.767298673, 0.28101563453674316, 0.8846555948257446
150699.771478679, 0.4536576569080353, 0.19050124287605286
150699.775655077, 0.0904482901096344, 0.10231107473373413
150699.779920492, 0.7343021035194397, 0.26413843035697937
150699.7840828, 0.8214774131774902, 0.5041157603263855
150699.788274413, 0.6917334794998169, 0.2152359038591385
150699.7925051, 0.33673295378685, 0.5317080616950989
150699.796721406, 0.7917115092277527, 0.04201461374759674
150699.800950437, 0.9325036406517029, 0.9593818187713623
150699.805164612, 0.18515297770500183, 0.1812933087348938
150699.809389986, 0.8454942107200623, 0.751627504825592
150699.813628241, 0.8466397523880005, 0.2518346309661865
150699.817846943, 0.4275151491165161, 0.9475613832473755
150699.82206898, 0.7613306641578674, 0.3039911389350891
150699.826267071, 0.19469806551933289, 0.5790736675262451
150699.830489132, 0.3856099843978882, 0.7940218448638916
150699.834664088, 0.374521404504776, 0.8951002359390259
150699.838878928, 0.16561083495616913, 0.19351141154766083
150699.843106813, 0.16513526439666748, 0.12160583585500717
150699.847353116, 0.7606008052825928, 0.6356921195983887
150699.851583224, 0.13185815513134003, 0.15763609111309052
150699.855794166, 0.07212758809328079, 0.5836606621742249
150699.860043949, 0.5934038758277893, 0.10768535733222961
150699.864370995, 0.25482115149497986, 0.9510034918785095
150699.868600344, 0.42737165093421936, 0.6074271202087402
150699.872814295, 0.40617555379867554, 0.5589579343795776
150699.877020544, 0.12338361889123917, 0.7847318649291992
150699.881222867, 0.2773762047290802, 0.5361719131469727
150699.885514325, 0.5285885334014893, 0.4627903997898102
150699.889742649, 0.2889135777950287, 0.7673442363739014
150699.894035796, 0.9561682343482971, 0.768494188785553
150699.8982673, 0.845687985420227, 0.6816839575767517
150699.902479992, 0.055625978857278824, 0.6154355406761169
150699.906684679, 0.7549156546592712, 0.5513036251068115
150699.910880315, 0.8041642904281616, 0.3249838054180145
150699.915069324, 0.6826844215393066, 0.6162509322166443
150699.919279068, 0.41545477509498596, 0.8033788204193115
150699.923504639, 0.21667641401290894, 0.2885046601295471
150699.927784804, 0.3491252362728119, 0.7832489609718323
150699.932057883, 0.2068856805562973, 0.900424599647522
150699.936287814, 0.6927474737167358, 0.9933546185493469
150699.940517739, 0.6146771907806396, 0.9792832732200623
150699.94473649, 0.34849703311920166, 0.454996258020401
150699.948954895, 0.7452898621559143, 0.8968233466148376
150699.953167945, 0.15879394114017487, 0.2900219261646271
150699.957412259, 0.9406391978263855, 0.21552588045597076
150699.961608074, 0.5507142543792725, 0.9609302282333374
150699.965789249, 0.5076674818992615, 0.1046186089515686
150699.970011443, 0.7460318803787231, 0.3871499001979828
150699.9742244, 0.7526595592498779, 0.8665545582771301
150699.978431523, 0.9103912711143494, 0.8494535088539124
150699.982663745, 0.8526384234428406, 0.08508410304784775
150699.986883879, 0.3085261881351471, 0.7374023199081421
150699.991127968, 0.8178293704986572, 0.9414849281311035
150699.995349686, 0.7465027570724487, 0.16476382315158844
150699.999544223, 0.6206769347190857, 0.5396661162376404
150700.003777686, 0.767802357673645, 0.8066016435623169
150700.007998439, 0.8473567366600037, 0.04299808666110039
150700.012241426, 0.6805410981178284, 0.5729740858078003
150700.01647215, 0.6886978149414062, 0.45453521609306335
150700.020731236, 0.6056200861930847, 0.011339949443936348
150700.024980235, 0.736091136932373, 0.02683347836136818
150700.029198016, 0.9653765559196472, 0.8805361390113831
150700.033428489, 0.837287187576294, 0.32740890979766846
150700.037667274, 0.14209528267383575, 0.3752943277359009
150700.041895016, 0.3006976842880249, 0.3874068558216095
150700.046092562, 0.10616966336965561, 0.5384702682495117
150700.050338149, 0.7623276710510254, 0.27325379848480225
150700.054521641, 0.5421404838562012, 0.3806960880756378
150700.058764851, 0.9431504011154175, 0.5419318675994873
150700.06305608, 0.2328307330608368, 0.20671512186527252
150700.06740972, 0.15848615765571594, 0.6492215394973755
150700.071623877, 0.614133894443512, 0.5336295962333679
150700.075824774, 0.1176103875041008, 0.3791496157646179
150700.080044945, 0.5187252163887024, 0.5886312127113342
150700.084246115, 0.2996388077735901, 0.8525753021240234
150700.088567088, 0.6682584285736084, 0.6101804375648499
150700.09285608, 0.9407699108123779, 0.4189547598361969
150700.097040702, 0.956392228603363, 0.16287365555763245
150700.101242051, 0.6217617392539978, 0.32348567247390747
150700.105443275, 0.7307913899421692, 0.17850640416145325
150700.109624858, 0.5585974454879761, 0.9141159653663635
150700.113815849, 0.8466933965682983, 0.46040308475494385
150700.118003288, 0.0119945602491498, 0.9325104355812073
150700.122193385, 0.17327840626239777, 0.37262701988220215
150700.126387414, 0.9289989471435547, 0.31431102752685547
150700.130676497, 0.1363455206155777, 0.5683550834655762
150700.134897107, 0.4448390305042267, 0.5654967427253723
150700.1391009, 0.7661997079849243, 0.17563624680042267
150700.143255785, 0.7146942019462585, 0.8326324820518494
150700.147460566, 0.5564149618148804, 0.5407532453536987
150700.151625098, 0.19792413711547852, 0.12381920963525772
150700.155835415, 0.015184364281594753, 0.18339848518371582
150700.160067889, 0.3888327479362488, 0.18934984505176544
150700.164288433, 0.037698302417993546, 0.3358619511127472
150700.168489973, 0.503911554813385, 0.4592629075050354
150700.17272545, 0.9494753479957581, 0.23009520769119263
150700.176897051, 0.5074937343597412, 0.17428669333457947
150700.181079969, 0.7896914482116699, 0.03029000759124756
150700.185303991, 0.1933394819498062, 0.30675172805786133
150700.189488005, 0.47847384214401245, 0.6384922862052917
150700.193720478, 0.2784922420978546, 0.35706454515457153
150700.197902421, 0.2136830985546112, 0.6337345838546753
150700.2020947, 0.7661051750183105, 0.8185328841209412
150700.206258462, 0.17159956693649292, 0.41904446482658386
150700.210481399, 0.6622781157493591, 0.34255436062812805
150700.21470917, 0.4156034290790558, 0.6627793908119202
150700.218932678, 0.6725969910621643, 0.7062100172042847
150700.223185948, 0.7326335310935974, 0.5051453113555908
150700.227403302, 0.002730148145928979, 0.2286101132631302
150700.231629246, 0.34508752822875977, 0.5367223024368286
150700.235812801, 0.6051674485206604, 0.35257551074028015
150700.240070696, 0.12526491284370422, 0.2761620581150055
150700.244258607, 0.4733078181743622, 0.6945393681526184
150700.24846684, 0.6275999546051025, 0.8404952883720398
150700.252657553, 0.8916838765144348, 0.11627152562141418
150700.256902971, 0.8100554347038269, 0.3916839361190796
150700.261130352, 0.6138420104980469, 0.13950544595718384
150700.265352409, 0.554553747177124, 0.25793692469596863
150700.269536668, 0.07606346905231476, 0.26346156001091003
150700.273712735, 0.66745924949646, 0.28921985626220703
150700.277891717, 0.8836803436279297, 0.8354034423828125
150700.28216024, 0.09704048186540604, 0.06797928363084793
150700.286487231, 0.17926785349845886, 0.525898277759552
150700.290705033, 0.44824308156967163, 0.8963497281074524
150700.294999909, 0.8450201749801636, 0.30141085386276245
150700.299223273, 0.9254857301712036, 0.11220826953649521
150700.303443774, 0.30119842290878296, 0.0014392684679478407
150700.307671324, 0.8570663332939148, 0.9731373190879822
150700.311879102, 0.5700638890266418, 0.07960808277130127
150700.316157127, 0.7330467700958252, 0.10375170409679413
150700.320472681, 0.41219836473464966, 0.6064563393592834
150700.324699649, 0.777422308921814, 0.7364439368247986
150700.328999657, 0.10966629534959793, 0.603326141834259
150700.333323312, 0.29580584168434143, 0.08209104835987091
150700.337491999, 0.3086945116519928, 0.8526210784912109
150700.341694377, 0.046758756041526794, 0.7429378032684326
150700.345889719, 0.7405632138252258, 0.34960633516311646
150700.3500897, 0.3678959608078003, 0.8021991848945618
150700.354279882, 0.4955364465713501, 0.2528546154499054
150700.358462003, 0.16785156726837158, 0.27028602361679077
150700.362656027, 0.9896606206893921, 0.5971172451972961
150700.366848524, 0.9806113243103027, 0.8083945512771606
150700.371068161, 0.1567377746105194, 0.7622543573379517
150700.375245529, 0.08054858446121216, 0.11405232548713684
150700.379450362, 0.4433571696281433, 0.44504454731941223
150700.38364886, 0.6220396757125854, 0.788049578666687
150700.387875978, 0.38586416840553284, 0.5497300028800964
150700.392114067, 0.9658805131912231, 0.8207879066467285
150700.396320872, 0.1906774640083313, 0.800231397151947
150700.400512386, 0.3676619231700897, 0.9915733933448792
150700.404748979, 0.9378468990325928, 0.3518190383911133
150700.408940771, 0.8174484372138977, 0.19372743368148804
150700.4131509, 0.970593273639679, 0.7369000315666199
150700.417346248, 0.893825113773346, 0.6690986156463623
150700.421565598, 0.022221876308321953, 0.9509434103965759
150700.425755473, 0.07443320751190186, 0.5606655478477478
150700.42995469, 0.8093578815460205, 0.5025632977485657
150700.434183487, 0.24134032428264618, 0.023746825754642487
150700.438413554, 0.6213104724884033, 0.6814937591552734
150700.442614646, 0.9739803671836853, 0.023875636979937553
150700.446777664, 0.32896310091018677, 0.12425509095191956
150700.451014983, 0.2833935618400574, 0.9625076651573181
150700.455249185, 0.43451017141342163, 0.25418880581855774
150700.459450348, 0.2951509952545166, 0.10277887433767319
150700.463639346, 0.5324109196662903, 0.2519116699695587
150700.467877156, 0.4747432768344879, 0.7659037113189697
150700.472116512, 0.5981276035308838, 0.05184927210211754
150700.476337445, 0.9621071219444275, 0.534531831741333
150700.480465769, 0.9528646469116211, 0.6915241479873657
150700.484622322, 0.6078840494155884, 0.9983689785003662
150700.488789498, 0.43532976508140564, 0.022224662825465202
150700.492943169, 0.16025862097740173, 0.6110209822654724
150700.497067139, 0.017574554309248924, 0.7046173214912415
150700.501235863, 0.6999101042747498, 0.23786015808582306
150700.505382203, 0.36805179715156555, 0.3267500400543213
150700.509515264, 0.629792332649231, 0.21690256893634796
150700.513629482, 0.7747799158096313, 0.4222364127635956
150700.517739069, 0.04153859242796898, 0.47619396448135376
150700.52193161, 0.8499252200126648, 0.24580594897270203
150700.526143628, 0.5780738592147827, 0.056449126452207565
150700.530352805, 0.03038622997701168, 0.6562812328338623
150700.534492324, 0.32371076941490173, 0.0473364032804966
150700.538693798, 0.5576326847076416, 0.2644230127334595
150700.542965965, 0.14574691653251648, 0.12269491702318192
150700.547186461, 0.7622999548912048, 0.7438227534294128
150700.551463674, 0.17536592483520508, 0.46256107091903687
150700.555697123, 0.2354782223701477, 0.33855655789375305
150700.559871149, 0.29412907361984253, 0.6165157556533813
150700.564088167, 0.7347263693809509, 0.23784253001213074
150700.568300863, 0.9847299456596375, 0.37367063760757446
150700.572531407, 0.6043780446052551, 0.7989075183868408
150700.576763918, 0.35158950090408325, 0.6678016781806946
150700.580986577, 0.15174256265163422, 0.5828018188476562
150700.585218326, 0.3738764822483063, 0.5553283095359802
150700.589432452, 0.19890524446964264, 0.46652036905288696
150700.593671582, 0.5093586444854736, 0.010141922160983086
150700.597888639, 0.8690578937530518, 0.6301687955856323
150700.602104264, 0.1397370994091034, 0.9044433236122131
150700.606323342, 0.23869211971759796, 0.14303180575370789
150700.61054592, 0.08522403985261917, 0.676662266254425
150700.614784159, 0.06635726243257523, 0.456728458404541
150700.619021702, 0.34516599774360657, 0.4202820658683777
150700.623247088, 0.5889378786087036, 0.5785860419273376
150700.627462066, 0.3300487697124481, 0.1919172704219818
150700.631625907, 0.2101137936115265, 0.6365380883216858
150700.635834226, 0.8409509658813477, 0.8368419408798218
150700.640082551, 0.6331263780593872, 0.9746808409690857
150700.644322309, 0.753904402256012, 0.5138248205184937
150700.648550213, 0.832832932472229, 0.19478736817836761
150700.65276185, 0.5282463431358337, 0.6296305060386658
150700.656987464, 0.32103782892227173, 0.5388336181640625
150700.661212325, 0.35831496119499207, 0.5184367299079895
150700.665428317, 0.030926143750548363, 0.9824972748756409
150700.669624572, 0.9124784469604492, 0.6023201942443848
150700.673850817, 0.32610762119293213, 0.1737576276063919
150700.678102881, 0.783788800239563, 0.8430392146110535
150700.682306466, 0.3654012978076935, 0.5507689118385315
150700.686488624, 0.9419964551925659, 0.22535879909992218
150700.690676503, 0.06705525517463684, 0.8131032586097717
150700.69486395, 0.12514175474643707, 0.9206652045249939
150700.699047506, 0.5924865007400513, 0.9167412519454956
150700.703232373, 0.9220165014266968, 0.8223074674606323
150700.707420014, 0.383296936750412, 0.18837016820907593
150700.711603698, 0.026217229664325714, 0.18320892751216888
150700.715796396, 0.3962409198284149, 0.4992446005344391
150700.719947462, 0.7028223276138306, 0.3942163288593292
150700.724114296, 0.6262784600257874, 0.024479199200868607
150700.72820491, 0.1042962446808815, 0.18100333213806152
150700.732379889, 0.7756466865539551, 0.9957456588745117
150700.736549937, 0.6003960371017456, 0.8114672899246216
150700.740718311, 0.8516641855239868, 0.40358105301856995
150700.744906658, 0.6615941524505615, 0.07220060378313065
150700.74907539, 0.043445318937301636, 0.09940552711486816
150700.753260139, 0.4947907030582428, 0.4206615090370178
150700.757447738, 0.12799474596977234, 0.233449786901474
150700.761661348, 0.2412559986114502, 0.9840579628944397
150700.765976359, 0.8232244253158569, 0.409812867641449
150700.770192076, 0.6869165301322937, 0.12195809930562973
150700.77436812, 0.24027962982654572, 0.7544034123420715
150700.7786052, 0.90399169921875, 0.6467238664627075
150700.782844328, 0.0810517892241478, 0.9231782555580139
150700.787044153, 0.2566932737827301, 0.18068620562553406
150700.791238151, 0.8938956260681152, 0.8163022994995117
150700.795459987, 0.7908890843391418, 0.40939900279045105
150700.799741981, 0.8419565558433533, 0.1820814162492752
150700.803948458, 0.6500718593597412, 0.4955540597438812
150700.808164701, 0.2720761299133301, 0.3321927785873413
150700.812369696, 0.20798975229263306, 0.9885819554328918
150700.816599315, 0.40667545795440674, 0.07570013403892517
150700.820824726, 0.41392093896865845, 0.5530456304550171
150700.824973999, 0.5282011032104492, 0.4522833526134491
150700.829182617, 0.2150881588459015, 0.8909557461738586
150700.83335671, 0.2991224229335785, 0.9625268578529358
150700.837565083, 0.9302563667297363, 0.8274041414260864
150700.841738686, 0.8040302991867065, 0.18151414394378662
150700.84596031, 0.2863088846206665, 0.7796015739440918
150700.850157593, 0.6667520999908447, 0.8635932803153992
150700.854393674, 0.7400862574577332, 0.5064525008201599
150700.85859568, 0.23823559284210205, 0.08707819133996964
150700.862781736, 0.4404507577419281, 0.7496817708015442
150700.867012317, 0.24007001519203186, 0.5385887622833252
150700.871236759, 0.5943067669868469, 0.6137174367904663
150700.875440311, 0.7940331101417542, 0.03944632038474083
150700.8796635, 0.26679956912994385, 0.015974117442965508
150700.88388683, 0.9957221150398254, 0.6203734278678894
150700.888107412, 0.6455816626548767, 0.10422369092702866
150700.892294263, 0.6475111842155457, 0.42171424627304077
150700.896496043, 0.42716801166534424, 0.6273232102394104
150700.900685598, 0.17095641791820526, 0.9042401313781738
150700.904906454, 0.41934019327163696, 0.18143345415592194
150700.909073382, 0.5964183807373047, 0.3872585594654083
150700.913278817, 0.39235571026802063, 0.7455294132232666
150700.91757007, 0.7787063717842102, 0.36070555448532104
150700.921885266, 0.20860791206359863, 0.7113714218139648
150700.926216169, 0.6098202466964722, 0.10778222233057022
150700.930432666, 0.5587974786758423, 0.2100527137517929
150700.934649468, 0.564526379108429, 0.47265270352363586
150700.938884859, 0.012538273818790913, 0.1367671638727188
150700.94320029, 0.2216026782989502, 0.9111239910125732
150700.94742967, 0.23661412298679352, 0.8356330394744873
150700.951631198, 0.9948858618736267, 0.823228657245636
150700.955827962, 0.01861848682165146, 0.3291388750076294
150700.960053614, 0.5182486772537231, 0.1538817286491394
150700.964255, 0.7123585343360901, 0.9506805539131165
150700.968444655, 0.7077828049659729, 0.9964449405670166
150700.9726585, 0.2627571225166321, 0.7705817222595215
150700.976816677, 0.3398512005805969, 0.6148548126220703
150700.981036317, 0.5051784515380859, 0.2010621577501297
150700.985241534, 0.29915496706962585, 0.576945960521698
150700.989451828, 0.9685909748077393, 0.15116317570209503
150700.993612083, 0.3617388606071472, 0.025430938228964806
150700.997826018, 0.6210319399833679, 0.5334891080856323
150701.002070357, 0.5416684150695801, 0.14933060109615326
150701.006324737, 0.13187694549560547, 0.702485203742981
150701.01053844, 0.18993070721626282, 0.9389352798461914
150701.014756226, 0.9299516081809998, 0.45509740710258484
150701.018903843, 0.88805091381073, 0.5727382898330688
150701.023107866, 0.8185281157493591, 0.05787665396928787
150701.027299855, 0.25962507724761963, 0.7742710709571838
150701.031506069, 0.8907377123832703, 0.9164335131645203
150701.035705456, 0.25119027495384216, 0.23466074466705322
150701.039934107, 0.1900460124015808, 0.09664838016033173
150701.04410954, 0.39452213048934937, 0.7224553227424622
150701.048350981, 0.014912457205355167, 0.6513872146606445
150701.05258872, 0.5226787328720093, 0.2555786669254303
150701.056827934, 0.32334989309310913, 0.8580026626586914
150701.061036837, 0.6927509903907776, 0.3423229455947876
150701.065269344, 0.7736365795135498, 0.3528026044368744
150701.069485823, 0.22060707211494446, 0.5329853892326355
150701.07370023, 0.8352787494659424, 0.826982319355011
150701.077887472, 0.2705191969871521, 0.3750602602958679
150701.082061735, 0.5446116924285889, 0.30421921610832214
150701.086320004, 0.017818788066506386, 0.2591453492641449
150701.090579568, 0.2844851016998291, 0.4788375794887543
150701.094794853, 0.8385944962501526, 0.07085476070642471
150701.098986204, 0.32005685567855835, 0.00868644006550312
150701.103184665, 0.11066757887601852, 0.7746639847755432
150701.107463998, 0.7352040410041809, 0.48954254388809204
